MatchID,StartingXI
341,"Cleveland Hinrichs,Porter Harris,Greg Cooper,Julius Skinner,David Kopec,Jeff Contreras,Elmer Hancock,George Oakes,Tony Graham,Sidney Bell,Johnny Parker"
342,"Jerry Calderon,Peter Hess,Daniel Callahan,Pasquale Dalton,Rafael Krajewski,David Dugan,Calvin Dombrowski,Michael Arnold,Walter Weber,Peter Mason,Kevin Sherman"
342,"Daniel Enriquez,Philip Maldonado,Mike Bumpers,Donald Talley,Edwin Brown,Jason Urban,Gary Nichols,Columbus Leblanc,Philip Maupin,Gabriel Oliver,Scott Jones"
343,"Donald Solis,John Albers,Michael Johnson,Christopher Graves,Manuel Farrell,Morris Solomon,Michael Suhr,Dennis Johnson,Kenneth Shope,Douglas Hastings,Benjamin Shives"
343,"Seth Fray,Fred Burley,Jose Vega,Ronnie Jacob,Eugene Whitacre,Michael McDaniel,Don Oliver,Joseph Goff,Robin Sellers,Earl Stone,Robert Schaub"
344,"Russel Folsom,William Weddington,John Scott,James Warren,Edward Brown,Joseph Lee,Dennis Gregory,Kieth Smith,John Clark,Edwin Rivera,Gary Li"
344,"Humberto Sherrard,William Moulton,John Russell,Rodney Drake,Christopher Harrison,Frank McCullough,Chad Gillam,Charles Harris,Billy Colon,Paul Lawson,Howard Hurt"
345,"Ronald Kimble,Stanley William,Bert Lockwood,Robert Smiley,William Harpe,Cody Cawley,Dean Patel,William Torres,Benjamin Hedgepeth,Omar Pridmore,Riley Garner"
345,"Rick Fernandez,Matthew Cook,Thomas Bonner,Gabriel Barnett,Robert Mendez,Douglas Shepherd,Owen Roussel,Barry Wagner,James Savage,Kenneth Morado,Jon Geren"
346,"Charles Sanchez,Edward Meraz,William Kelly,Milton McManus,John Blake,Albert Roark,John Risley,Jerry Cooney,Michael Allmon,Eduardo Turner,Raymond Gonzalez"
346,"Brent Wiley,Steven Taylor,Michael Gallardo,Shawn Carr,Peter Salas,Charles Pesce,Charles Walters,Byron Riddick,David Ward,Gary Levine,Robert Jefferies"
347,"Patrick Ostlund,David Marcum,Bryon Pierce,Britt Collins,Albert Maestas,Lionel Weidman,Jere Avila,Cecil Durham,Harris Turgeon,Manuel Poteat,James Urias"
347,"Robert Pratt,Edwin Wallace,Mark Dubose,Javier Sano,Adam McWhorter,Brian Whitten,Nicholas Caulkins,Gary Harris,Kirk Bixler,Abel Worley,Kevin Stafford"
348,"Scott Gonzalez,Walter Mahon,Edmond Threlkeld,Charles Hudson,Charles Lynn,Jean Holm,John Ostlund,Robert Vasquez,Matthew Glowacki,Roland Austin,Wesley Poland"
348,"Robert Willoughby,Henry Oakley,Donald Cintron,Floyd Hurt,William Flanagan,Wiley Kim,Donald Mullin,David Lapierre,Michael Bentley,Richard Zuniga,Oscar Depuy"
349,"Timothy Hart,James Taylor,Douglas Logan,Robert Tyler,Richard Kidd,Michael McMahon,Richard Messina,Joseph Dunn,Lester Mouton,Michael Hubbard,Byron Benson"
349,"Daniel Davila,Roderick Hundley,David Summers,Ronald Garcia,Calvin Cox,Stephen Muniz,Kenneth Puckett,William Wilburn,Tony Remley,Allen Rodriguez,Patrick Klein"
350,"Sidney Salley,Russell Thomas,Ronald Maas,Ricardo Miller,Fred Pinkerton,James Rockwell,Brian Blanchard,Walter George,Michael Lymon,Michael Moore,Michael Echols"
350,"Rudolph Hayes,Joe Morris,Thomas Graves,Dwayne Searfoss,Jules Fultz,John Douglas,Dwight Eakins,Steven Warren,Terry Robinson,Ralph Smith,Sam Johnson"
351,"Ronnie Tran,Ronald Maas,Russell Thomas,Joseph Dykes,Fred Pinkerton,Walter George,George Boudreaux,James Rockwell,Michael Lymon,Michael Echols,James Jones"
351,"Odell Williams,Carl Sterling,Antonio Carver,Jason Kearns,Robert Compton,Vincent Woodby,Matthew Cabezas,Milton Tyler,David Hartman,Raymond Davis,Mike Smith"
352,"Christian Wheeler,John James,Robert Tyler,Joshua Day,Richard Messina,Richard Kidd,Willie Westbrook,Michael McMahon,Jeremy Miller,Robert Myles,Byron Benson"
352,"John Danner,Dwayne Searfoss,David Mares,Thomas Graves,Hector Perez,Terry Robinson,Juan Jones,Peter Jones,Stanley Murphy,Thurman Finley,Sam Johnson"
353,"David Bailey,Charles Hudson,Charles Lynn,John Shields,Jean Holm,John Ostlund,Paul Johnson,Matthew Glowacki,Robert Vasquez,Roland Austin,Mike Jones"
353,"Daniel Davila,Calvin Cox,Ronald Garcia,Robert Medrano,David McFall,William Wilburn,Ricky Johnson,Stephen Muniz,George Stein,Edward Horton,Herman Wall"
354,"Patrick Ostlund,Albert Maestas,Greg Chang,David Marcum,Britt Collins,Jere Avila,Michael Dew,Lionel Weidman,Franklin Trent,Lester Harvey,Larry Cotter"
354,"Shane Walter,Robert Mitchell,Kevin Smith,Donald Cintron,William Flanagan,David Crowley,Donald Mullin,David Lapierre,Robert Obrien,Patrick Infante,Richard Zuniga"
355,"Charles Sanchez,Cameron Scales,Stacey Radabaugh,Edward Meraz,John Blake,Douglas Lamphear,James Duncan,Jerry Cooney,William Wilson,Donald Birney,Santos Darnell"
355,"Karl Hollingsworth,David Sullivan,Rory Noga,Richard Benner,Darius Williams,Timmy Gonzalez,Todd Gibbons,Kirk Bixler,Abel Worley,Matthew Spada,Robert Marcello"
356,"Russell Pouncy,Bert Lockwood,Robert Smiley,Stanley William,Craig Ingram,Cody Cawley,Sidney Dipalma,Cedric Penn,Jerry Gallegos,Riley Garner,William Noell"
356,"Wallace McNear,Steven Taylor,Jim Thomas,John Miraglia,Kirby Radford,David Ehrlich,Peter Salas,David Ward,Charles Walters,Gary Levine,Terry Dangelo"
357,"Russel Folsom,Matthew Warren,Darrel Behling,Walter Chapman,Lee Cloutier,Kieth Smith,John Clark,Charles Akins,Dennis Gregory,Charles Lynch,Fred Williams"
357,"Thomas Baltes,Gabriel Barnett,Randall Wilson,Emil Hollins,Robert Mendez,Thomas McGowan,Gary Hewitt,Douglas Shepherd,Barry Wagner,Kenneth Morado,Kenneth Schaeffer"
358,"Donald Solis,John Albers,Michael Johnson,Manuel Farrell,Garry Oboyle,Morris Solomon,Alfredo Mills,Robert Ward,Dennis Johnson,Kenneth Shope,Benjamin Shives"
358,"Humberto Sherrard,William Moulton,James Alvarez,Rodney Drake,Earl White,Andrew Berry,William Griffith,Ray Brown,Frank McCullough,Howard Maynard,David Phillips"
359,"Peter Wyman,Daniel Callahan,Marty Rodriguez,Scott Stewart,Steve Ledesma,Michael Arnold,Charles Elmer,Walter Weber,Alejandro Mickle,David Campbell,Kevin Sherman"
359,"Craig Littleton,Ronnie Jacob,Jack Floyd,Ralph Porter,Ricky Yates,Joseph Goff,Michael McDaniel,Matthew Morgan,Eric Coyne,Jack Trusty,Earl Stone"
360,"Carl Keller,Jerome Washington,Clayton Faust,Robert Petersen,Donald Reagan,Mike Knight,Michael Bright,Joan McCrary,Richard Young,Anthony Mayville,Leon George"
360,"Charlie Melton,Luis Lewis,Cody Chipman,Philip Maldonado,James Gillham,Richard Gutierrez,Michael Yang,Gary Nichols,Jason Urban,Gary Owens,Jeffrey Bachelder"
361,"Emmanuel Cook,Allen Hernandez,William Stephens,Kenneth Hall,Homer Lott,Henry Oldenburg,Eugene Ayers,Mark Cook,Tyler Jarrett,Jim Barnes,Timothy Howard"
361,"Douglas King,David Larson,Harold Wilson,David Kopec,Josh Fritz,Jeff Contreras,Wendell Marcotte,Sammie Anderson,George Oakes,Johnny Parker,Sidney Bell"
362,"Cornell Bartels,William Tate,Roy Bush,Robt Mendez,Richard Zaragoza,John Hernandez,Daniel Kennedy,Sean McCall,Jim Houser,Kenneth Jarosz,Stuart Allen"
362,"Michael Ardito,Glenn Gallegos,Kory Hatton,Daniel Phillips,Sonny Lydon,Ronald Stein,Jesse Geer,Robert Jameson,Anthony Hartwell,Ronald Benson,Archie Hartley"
363,"Thomas Jack,Jeffrey Smith,Cecil Harris,James Sandlin,Jordan West,Doyle McGlynn,Luke Keller,Robert Garwood,Ralph Poole,Guillermo Moses,Christopher Jimison"
363,"Patrick Jean,Brandon Bartlett,Craig Saleem,Lewis Hawthorne,Toby McKinney,John McIntyre,Charles Spillman,Robert Riccardi,Terry Hill,Hugh Thomson,Ricardo Williams"
364,"Joseph Toscano,Joshua Diaz,Richard Basso,Harry Webb,William Adams,Jimmy Jordan,Brandon Hamilton,Walter Carter,Thomas Mace,Paul Dang,Christopher Fair"
364,"James Mullen,Jacob Winchester,Floyd Pope,John King,Adam Johnson,Henry Tevis,Amos Wilson,Weldon Pasley,Gregorio Davis,Anthony Lee,Cecil Myers"
365,"Rick Fernandez,David Bryer,Gabriel Barnett,Robert Mendez,Owen Roussel,Barry Wagner,Douglas Shepherd,Richard Luckett,Laverne Monaghan,Kenneth Morado,Jay Hernandez"
365,"Jeffrey Maxwell,Jason Kearns,William Tseng,Jose McRay,Robert Compton,Robert Watson,Herb Escobar,Darin Pipkin,Jerry Leduc,Ralph Stine,David Hartman"
366,"Wallace McNear,Michael Gallardo,John Miraglia,Steven Taylor,Vincent Viera,David Ehrlich,Peter Salas,Charles Pesce,Gary Levine,Robert Jefferies,Robert Fain"
366,"Stanley May,John Russell,William Moulton,Kevin Hershey,Robert Graves,Chad Gillam,Andrew Berry,Earl White,William Griffith,Chris Blough,Howard Maynard"
367,"Karl Hollingsworth,Javier Sano,Rory Noga,Richard Benner,David Sullivan,Gary Harris,Timmy Gonzalez,Vincent Murphy,Todd Gibbons,Matthew Spada,Abel Worley"
367,"Steven Moore,Ricky Yates,Jose Vega,Fred Burley,Ronnie Jacob,Joseph Goff,Charles Gordon,James Edwards,Robin Sellers,Michael McNeil,Earl Stone"
368,"Shane Walter,Alan Bacchus,Robert Mitchell,Henry Oakley,Donald Mullin,Wiley Kim,Ted Figueroa,Matthew Edwards,Joseph Reed,Oscar Depuy,Richard Zuniga"
368,"Robert Basile,Cody Chipman,Luis Lewis,Donald Talley,Mike Bumpers,Johnathon Bickham,Jason Urban,Lucas Jones,Gary Nichols,Charles Martin,Gary Owens"
369,"Daniel Davila,Danny Harris,Roderick Hundley,John Hower,Calvin Cox,Stephen Muniz,Ricky Johnson,Tony Remley,Kenneth Puckett,Herman Wall,Edward Horton"
369,"Stephen Sallee,David Larson,Clayton Davis,Porter Harris,David Kopec,Jeff Contreras,George Oakes,Robert Shaffer,Michael Winters,Edgar Gunter,Johnny Parker"
370,"John Danner,Jules Fultz,Albert Moss,David Mares,Evan Grant,Juan Jones,Terry Robinson,Steven Warren,Ralph Smith,Thurman Finley,David Coats"
370,"Robert Pitts,Henry Houle,Daniel Phillips,Jack Knapp,Robert Locklear,Anthony Hartwell,Ronald Stein,Dominique Webb,Jesse Geer,Patrick Tillman,Gregory Splawn"
371,"Ronnie Tran,Ronald Maas,Gregory Barnes,Micheal Eskridge,Fred Williams,Frederick Walker,Brian Blanchard,Michael Lymon,Walter George,Michael Moore,James Jones"
371,"Patrick Jean,Craig Saleem,Glenn Stewart,Terry Perkins,John McIntyre,Danny Sharp,Michael Wheeler,Fletcher Yoder,Matthew Harris,Ricardo Williams,Steven Patel"
372,"Christian Wheeler,David Palmer,Douglas Logan,John James,Joshua Day,Lester Mouton,Richard Messina,Aaron Norwood,Robert Myles,Byron Benson,Michael Morrow"
372,"Lionel Miller,Adam Johnson,John King,Max Williams,Michael Markham,Earl Cook,Gregorio Davis,Weldon Pasley,Elmer Barfield,John Jones,Anthony Lee"
373,"Carl Crawford,Walter Mahon,John Shields,Hector Pena,Alex Barrett,Matthew Glowacki,Matthew Reid,Robert Vasquez,John Ostlund,Dick Peachey,Larry Velasquez"
373,"Tim Munoz,Rick Franklin,Harry Webb,Joaquin Lewis,Walter Carter,Dewey White,William Alexander,Brandon Hamilton,William Adams,Christopher Fair,Paul Dang"
374,"Patrick Ostlund,Greg Chang,Steven Smith,Bryon Pierce,Troy Duquette,Cecil Durham,Wayne Bowen,Lionel Weidman,Harris Turgeon,Larry Cotter,Lester Harvey"
374,"Jamey Wagner,Jordan West,Cecil Harris,James Sandlin,Adrian Cornejo,Doyle McGlynn,John McKay,Robert Garwood,Ralph Poole,Simon Fetters,James Weeks"
375,"Russel Wells,John Blake,Milton McManus,Roger Rowan,Stacey Radabaugh,John Risley,Albert Roark,William Wilson,Raymond Gonzalez,Johnny Gordon,Robert Morin"
375,"Wallace Archer,Robt Mendez,William Tate,Keith Greene,Al Allison,Daniel Kennedy,William Padgett,James Barnes,John Orr,Stuart Allen,Jim Houser"
376,"Ernest Hartman,Robert Smiley,Stanley William,Craig Ingram,Robert Samson,Cody Cawley,William Torres,Cedric Penn,William Masters,Omar Pridmore,Riley Garner"
376,"Fredrick Bell,Steve Waldo,Greg Gibbons,William Stephens,Allen Hernandez,Homer Lott,Henry Oldenburg,Tyler Jarrett,Mark Cook,Corey Rangel,Jim Barnes"
377,"Russel Folsom,John Scott,Matthew Warren,William Weddington,Walter Chapman,John Clark,Joseph Lee,David Deaton,Kieth Smith,Carl Dam,Micheal Smith"
377,"Carl Keller,Elmer Wright,Brandon Murray,Thomas Morris,Jerome Washington,Mike Knight,Michael Bright,Michael Stark,Joan McCrary,Anthony Mayville,Milton Coleman"
378,"Donald Solis,Manuel Farrell,Joshua Golden,Michael Johnson,John O'Neill,Morris Solomon,Alfredo Mills,Miguel Jones,Kenneth Shope,Edward Smith,Ryan Pettit"
378,"Jerry Calderon,Scott Stewart,Arthur Matos,William Kemp,Pasquale Dalton,Walter Weber,Michael Arnold,Calvin Dombrowski,Leland Crisp,Peter Mason,Kevin Sherman"
379,"Jeffrey Maxwell,William Tseng,Jose McRay,Scott Rosenberg,Jason Kearns,Darin Pipkin,Robert Watson,Vincent Woodby,Ralph Stine,Mike Smith,Bruce Roberts"
379,"Ernest Carlson,Lewis Hawthorne,Glenn Stewart,Craig Saleem,Brandon Bartlett,John McIntyre,Michael Wheeler,Fletcher Yoder,Reynaldo Hawkins,Steven Patel,Hugh Thomson"
380,"James Mullen,John King,Max Williams,Alfred Edwards,Floyd Pope,Henry Tevis,Amos Wilson,William Morris,Anthony Lee,John Jones,Erik Briggs"
380,"Michael Ardito,Kory Hatton,Robert Locklear,Glenn Gallegos,Harry Pope,Irwin Rideout,Robert Jameson,Vernon Bloomer,Ronald Stein,Patrick Tillman,Archie Hartley"
381,"Tim Munoz,Joaquin Lewis,Richard Basso,Harry Webb,William Adams,Walter Carter,William Alexander,Johnathon Schmidt,Thomas Mace,Paul Dang,George Rodriguez"
381,"Stephen Sallee,Greg Cooper,Clayton Davis,David Larson,Wendell Marcotte,Michael Winters,Sammie Anderson,Jeff Contreras,George Oakes,Glen Rhein,Johnny Parker"
382,"Thomas Jack,Jeffrey Smith,Jordan West,Cecil Harris,Arthur Barron,Robert Garwood,Frank Smith,Doyle McGlynn,Brett Kalinowski,Guillermo Moses,Edmund Carver"
382,"Charlie Melton,Edwin Brown,Luis Lewis,Philip Maldonado,James Gillham,Gary Nichols,Lucas Jones,Richard Gutierrez,Michael Yang,Gabriel Oliver,Jeffrey Bachelder"
383,"Cornell Bartels,Keith Greene,Roy Bush,Timothy Babich,John Howard,Al Allison,Anthony Courtney,John Hernandez,Leonard Gaines,Jim Houser,Stuart Allen"
383,"Steven Moore,Eugene Whitacre,Ricky Yates,Fred Burley,Thomas Do,Joseph Goff,James Edwards,Don Oliver,Charles Gordon,Robert Schaub,Eric Coyne"
384,"Emmanuel Cook,Greg Gibbons,William Stephens,Steve Waldo,Allen Hernandez,Mario Acuna,Mark Cook,Homer Lott,Henry Oldenburg,Jim Barnes,Harry Skinner"
384,"Michael Smith,Christopher Harrison,James Alvarez,Kevin Hershey,Ted Williams,Andrew Berry,Earl White,Chad Gillam,Billy Colon,Howard Maynard,Chris Blough"
385,"Wayne Nickel,Thomas Morris,Joshua Swisher,Dustin White,Jerome Washington,Fred Westfield,Edward Harper,Michael Bright,Anthony Mayville,Milton Coleman,Alan Denton"
385,"Maurice Troutman,Hilario Lentz,Emil Hollins,Matthew Cook,Robert Mendez,Barry Wagner,Thomas McGowan,Douglas Shepherd,Kenneth Morado,Jon Geren,Kenneth Schaeffer"
386,"Peter Wyman,William Kemp,Daniel Callahan,Scott Stewart,Calvin Dombrowski,Richard Federico,Charles Elmer,Paul Steiner,David Dugan,Alejandro Mickle,Peter Mason"
386,"Wallace McNear,John Davis,Michael Gallardo,Jim Thomas,Byron Riddick,George Adams,Gregory Case,Charles Pesce,Peter Salas,Vincent Gore,Gary Levine"
387,"Donald Solis,Joshua Golden,John Albers,Kenneth Wheatley,Carlos Walton,Dennis Johnson,Robert Ward,Garry Oboyle,Michael Joyce,Douglas Hastings,Benjamin Shives"
387,"Charles Martens,Mark Dubose,Javier Sano,Richard Benner,Rory Noga,Nicholas Caulkins,Brian Whitten,William Phillips,William Nicola,Kevin Stafford,Matthew Spada"
388,"Loren Varner,James Warren,John Scott,Edward Brown,Darrel Behling,Kieth Smith,Joseph Lee,Mario Gray,David Deaton,Edwin Rivera,Fred Williams"
388,"Robert Willoughby,Kevin Smith,Floyd Hurt,Henry Oakley,Donald Cintron,Donald Mullin,Ted Figueroa,David Lapierre,Oscar Depuy,Michael Bentley,Patrick Infante"
389,"Ronald Kimble,Bert Lockwood,Gil Crider,Stanley William,Brian Steffey,Sidney Dipalma,Cedric Penn,William Torres,William Noell,Riley Garner,James Duckett"
389,"Daniel Davila,Roderick Hundley,Danny Harris,David Summers,John Hower,George Stein,William Abbott,William Wilburn,Stephen Muniz,Charlie Helm,Patrick Klein"
390,"Charles Sanchez,John Blake,Frank Singleton,Edward Meraz,Roger Rowan,Albert Roark,John Risley,Michael Allmon,Robert Morin,Donald Birney,Santos Darnell"
390,"John Danner,Albert Moss,Hector Perez,Joe Morris,Dwight Eakins,Peter Jones,John Douglas,Darrell Vargas,Steven Warren,Sam Johnson,Thurman Finley"
391,"Patrick Ostlund,Britt Collins,Greg Chang,Steven Smith,Troy Duquette,Jere Avila,Franklin Trent,Cecil Durham,James Urias,David Case,Harris Turgeon"
391,"Paul Miller,James Beasley,Micheal Eskridge,Joseph Dykes,Russell Thomas,Michael Lymon,Joseph Brauer,Fred Williams,Brian Blanchard,Willie Cady,James Jones"
392,"Scott Gonzalez,Charles Hudson,Edmond Threlkeld,Walter Mahon,Alex Barrett,Lance Silvera,Paul Johnson,Jean Holm,Robert Vasquez,Roland Austin,Wesley Poland"
392,"Timothy Hart,Douglas Logan,Joshua Day,David Palmer,John James,Richard Messina,Jeremy Miller,Aaron Norwood,Thomas McChristian,Michael Hubbard,Christopher Younkin"
393,"Daniel Enriquez,Cody Chipman,Mike Bumpers,James Gillham,Jason Urban,Michael Yang,Lucas Jones,Johnathon Bickham,Richard Gutierrez,Gary Owens,Charles Martin"
393,"Jeffrey Maxwell,Scott Rosenberg,Robert Compton,Jason Kearns,William Tseng,Dan Fischer,Milton Tyler,Vincent Woodby,Herb Escobar,David Hartman,Ralph Stine"
394,"Craig Littleton,Jack Floyd,Ronnie Jacob,Jose Vega,Ralph Porter,Matthew Morgan,Charles Gordon,Don Oliver,Michael McNeil,Eric Coyne,Robert Schaub"
394,"Stephen Sallee,David Larson,David Kopec,Gerald Nelson,Julius Skinner,Michael Winters,Jeff Contreras,Elmer Hancock,Josh Fritz,Edgar Gunter,Glen Rhein"
395,"Michael Smith,Robert Graves,James Alvarez,William Moulton,John Russell,Andrew Berry,Chad Gillam,Earl White,Billy Colon,Howard Maynard,David Phillips"
395,"Robert Pitts,Daniel Phillips,Jack Knapp,Kory Hatton,Jesse Geer,Harry Pope,Robert Jameson,Vernon Bloomer,Irwin Rideout,Gregory Splawn,Daniel Lee"
396,"Maurice Troutman,Hilario Lentz,Gabriel Barnett,Randall Wilson,Jonah Ruffin,Thomas McGowan,Barry Wagner,Richard Luckett,Laverne Monaghan,James Savage,Kenneth Morado"
396,"Patrick Jean,Toby McKinney,Lewis Hawthorne,Brandon Bartlett,Steven Moeller,Danny Sharp,Michael Wheeler,Matthew Harris,Hugh Thomson,Steven Patel,Isidro Swanson"
397,"Wallace McNear,Jim Thomas,Vincent Viera,John Davis,Kirby Radford,Peter Salas,Byron Riddick,Charles Pesce,David Ward,Robert Fain,Gary Levine"
397,"Lionel Miller,Floyd Pope,Adam Johnson,Michael Markham,Amos Wilson,Gregorio Davis,Earl Cook,Weldon Pasley,Jeffery Cost,Richard Todd,Erik Briggs"
398,"Karl Hollingsworth,Adam McWhorter,Rory Noga,Darius Williams,Mark Dubose,Nicholas Caulkins,Todd Gibbons,Brian Whitten,Timothy Latham,Kevin Stafford,William Nicola"
398,"Tim Munoz,Harry Webb,Joaquin Lewis,Rick Franklin,Nicholas Houston,Jimmy Jordan,William Alexander,Dewey White,Paul Dang,James Tompkins,Christopher Fair"
399,"Cory Friend,Floyd Hurt,David Rosenbaum,William Flanagan,Donald Cintron,David Lapierre,David Crowley,Ted Figueroa,Patrick Infante,Mark Grandstaff,Michael Bentley"
399,"Jamey Wagner,Cecil Harris,Arthur Barron,Jesus Sharp,Frank Smith,Patrick Ruiz,Luke Keller,Ralph Poole,Brett Kalinowski,Simon Fetters,Guillermo Moses"
400,"Daniel Davila,Ronald Garcia,David Summers,Calvin Cox,John Hower,Kenneth Puckett,Tony Remley,Stephen Muniz,Charlie Helm,Willie McCorkle,Allen Rodriguez"
400,"Wallace Archer,Keith Greene,John Howard,Robt Mendez,Arthur Sprague,John Hernandez,John Orr,James Barnes,Al Allison,Stuart Allen,Leonard Gaines"
401,"Jose Mullen,David Mares,Albert Moss,Evan Grant,Peter Jones,Dwight Eakins,Steven Warren,Juan Jones,Leslie Lindsay,Stanley Murphy,Sam Johnson"
401,"Chad Livingston,Kenneth Riley,Greg Gibbons,William Stephens,Ricardo Chapa,Mark Cook,Eugene Ayers,Mario Acuna,Tyler Jarrett,Harry Skinner,Jim Barnes"
402,"Ronnie Tran,Fred Pinkerton,Ronald Maas,Ricardo Miller,Russell Thomas,Michael Lymon,James Rockwell,Walter George,Frederick Walker,Willie Cady,James Jones"
402,"Trent Schultz,Joshua Swisher,Thomas Morris,Clayton Faust,Joan McCrary,Donald Reagan,Richard Young,Michael Stark,Fred Westfield,Alan Denton,Milton Coleman"
403,"Christian Wheeler,James Taylor,Lee Stewart,John James,Willie Westbrook,Aaron Norwood,Richard Kidd,Michael McMahon,Lester Mouton,Byron Benson,Robert Myles"
403,"Jack Brady,Arthur Matos,Pasquale Dalton,Daniel Callahan,Rafael Krajewski,David Dugan,Paul Steiner,Calvin Dombrowski,Charles Elmer,Kevin Sherman,Alejandro Mickle"
404,"Carl Crawford,Walter Mahon,Hector Pena,Edmond Threlkeld,Howard Harris,Matthew Reid,John Ostlund,Rodney Brooks,Paul Johnson,Robert Pitts,Dick Peachey"
404,"Corey Cochran,John Albers,Joshua Golden,Carlos Walton,John O'Neill,Dennis Johnson,Miguel Jones,Robert Ward,Morris Solomon,Ryan Pettit,Michael Joyce"
405,"Kevin Glover,David Marcum,Greg Chang,Santiago Harvey,Britt Collins,Don Perry,Lionel Weidman,Cecil Durham,Wayne Bowen,David Case,James Urias"
405,"Russel Folsom,Walter Chapman,William Weddington,James Warren,John Scott,Mario Gray,Dennis Gregory,Charles Akins,Carl Dam,Gary Li,Fred Williams"
406,"Charles Sanchez,Edward Meraz,John Blake,Milton McManus,John Risley,James Duncan,William Wilson,Albert Roark,William Ward,Johnny Gordon,Raymond Gonzalez"
406,"Russell Pouncy,Robert Samson,Brian Steffey,Gil Crider,Ned Smith,Cody Cawley,Jerry Gallegos,Sidney Dipalma,Riley Garner,James Duckett,William Noell"
407,"Russel Wells,Milton McManus,Roger Rowan,John Blake,William Kelly,James Duncan,Jerry Cooney,John Risley,Raymond Gonzalez,Donald Birney,Eduardo Turner"
407,"Odell Williams,Frank Smith,Jose McRay,Antonio Carver,Robert Compton,Matthew Cabezas,Vincent Woodby,Robert Watson,Bruce Roberts,Ralph Stine,Joseph Thompson"
